id,age,style,sex,rating,img,text,cos,score
2033,18,2,1,4.0,monet/A pencil art sketch of a watering fish and a watermelon in the style of Claude Monet143.png,A pencil art sketch of a watering fish and a watermelon in the style of Claude Monet,0.6557422191602815,0.7167599984690296
31219,31,0,1,5.0,picasso/A pencil art sketch of a eating monitor and a lamp in the style of Picasso265.png,A pencil art sketch of a eating monitor and a lamp in the style of Picasso,0.7026789759400704,0.8513394879700352
11101,75,2,0,4.0,monet/An illustration of a sleeping door and a house in the style of Claude Monet179.png,An illustration of a sleeping door and a house in the style of Claude Monet,0.7301947454477034,0.7539862616127405
125806,50,1,0,4.0,pop_art/An illustration of a eating horse and a door in the style of Pop Art86.png,An illustration of a eating horse and a door in the style of Pop Art,0.6826283631436965,0.7302030704607371
29161,73,2,0,5.0,monet/An illustration of a loving screwdriver and a watermelon in the style of Claude Monet73.png,An illustration of a loving screwdriver and a watermelon in the style of Claude Monet,0.6481996977939541,0.8240998488969771
20443,20,0,1,2.5,picasso/An illustration of a drinking watch and a plant in the style of Picasso9.png,An illustration of a drinking watch and a plant in the style of Picasso,0.6938775534527843,0.5691609989486144
42013,29,1,0,4.0,pop_art/A painting of a drinking grass and a pickle in the style of Pop Art226.png,A painting of a drinking grass and a pickle in the style of Pop Art,0.6885956636131302,0.7331867206954539
10407,14,1,0,5.0,pop_art/A painting of a eating watch and a screwdriver in the style of Pop Art85.png,A painting of a eating watch and a screwdriver in the style of Pop Art,0.7355768111539994,0.8677884055769998
4191,22,1,1,4.0,pop_art/A photograph of a loving kitchen and a train in the style of Pop Art46.png,A photograph of a loving kitchen and a train in the style of Pop Art,0.7092994537314841,0.7435386157546309
5925,44,2,0,1.0,monet/A photograph of a loving tree and a bloom in the style of Claude Monet221.png,A photograph of a loving tree and a bloom in the style of Claude Monet,0.7444481682834033,0.4277796396972572
14664,50,1,0,4.0,pop_art/A photograph of a sleeping peacock and a kitchen in the style of Pop Art280.png,A photograph of a sleeping peacock and a kitchen in the style of Pop Art,0.6823006641067265,0.7300392209422522
11977,51,0,1,5.0,picasso/A painting of a dreaming flower and a logo in the style of Picasso58.png,A painting of a dreaming flower and a logo in the style of Picasso,0.7017023828172071,0.8508511914086035
3175,60,0,1,3.0,picasso/An illustration of a drinking house and a icon in the style of Picasso160.png,An illustration of a drinking house and a icon in the style of Picasso,0.7153314782384871,0.6354435168970214
32060,38,0,0,2.5,picasso/A painting of a sleeping egg and a spanner in the style of Picasso179.png,A painting of a sleeping egg and a spanner in the style of Picasso,0.6693604074187576,0.556902425931601
9776,61,2,0,3.5,monet/A painting of a dreaming bedroom and a lamp in the style of Claude Monet148.png,A painting of a dreaming bedroom and a lamp in the style of Claude Monet,0.6804080613610216,0.673537364013844
107693,12,0,1,5.0,picasso/An illustration of a eating car and a watermelon in the style of Picasso296.png,An illustration of a eating car and a watermelon in the style of Picasso,0.6965185934275413,0.8482592967137706
54087,19,2,0,4.0,monet/A painting of a psychedelic car and a train in the style of Claude Monet227.png,A painting of a psychedelic car and a train in the style of Claude Monet,0.7398728200711381,0.7588252989244579
47542,37,0,0,5.0,picasso/A pencil art sketch of a psychedelic plant and a screwdriver in the style of Picasso56.png,A pencil art sketch of a psychedelic plant and a screwdriver in the style of Picasso,0.6762839849893182,0.8381419924946591
23096,76,1,0,3.0,pop_art/A painting of a spinning lamp and a logo in the style of Pop Art168.png,A painting of a spinning lamp and a logo in the style of Pop Art,0.6664494879833422,0.6110025217694489
36630,44,0,1,5.0,picasso/A photograph of a repeating statue and a fish in the style of Picasso201.png,A photograph of a repeating statue and a fish in the style of Picasso,0.6801614959197491,0.8400807479598745
57953,40,0,0,1.0,picasso/A photograph of a dreaming graveyard and a flower in the style of Picasso2.png,A photograph of a dreaming graveyard and a flower in the style of Picasso,0.7190396442407194,0.4150753776759153
40213,35,2,0,5.0,monet/A painting of a repeating graveyard and a bedroom in the style of Claude Monet298.png,A painting of a repeating graveyard and a bedroom in the style of Claude Monet,0.7798528201719895,0.8899264100859947
898,13,2,1,5.0,monet/A painting of a psychedelic plant and a logo in the style of Claude Monet119.png,A painting of a psychedelic plant and a logo in the style of Claude Monet,0.6921027201932467,0.8460513600966233
9292,54,1,0,5.0,pop_art/A pencil art sketch of a surreal car and a lamp in the style of Pop Art173.png,A pencil art sketch of a surreal car and a lamp in the style of Pop Art,0.6899635079496534,0.8449817539748268
2142,48,1,1,3.5,pop_art/A painting of a repeating grass and a bedroom in the style of Pop Art48.png,A painting of a repeating grass and a bedroom in the style of Pop Art,0.723471178127165,0.6950689223969158
27899,39,0,0,4.0,picasso/A pencil art sketch of a surreal pickle and a tree in the style of Picasso318.png,A pencil art sketch of a surreal pickle and a tree in the style of Picasso,0.6697073575234457,0.7237425676506117
10762,34,2,0,5.0,monet/A pencil art sketch of a loving watermelon and a bloom in the style of Claude Monet327.png,A pencil art sketch of a loving watermelon and a bloom in the style of Claude Monet,0.7118831437206198,0.8559415718603098
65262,21,2,0,4.0,monet/A photograph of a drinking tree and a grass in the style of Claude Monet321.png,A photograph of a drinking tree and a grass in the style of Claude Monet,0.7283364543763847,0.7530571160770811
29845,74,0,1,4.0,picasso/A painting of a psychedelic door and a graveyard in the style of Picasso285.png,A painting of a psychedelic door and a graveyard in the style of Picasso,0.7527526754457711,0.7652652266117743
18417,69,1,0,1.5,pop_art/A pencil art sketch of a dreaming icon and a screwdriver in the style of Pop Art39.png,A pencil art sketch of a dreaming icon and a screwdriver in the style of Pop Art,0.7301424009615148,0.4761823115918685
274,58,2,1,5.0,monet/A pencil art sketch of a drinking pickle and a computer in the style of Claude Monet88.png,A pencil art sketch of a drinking pickle and a computer in the style of Claude Monet,0.6947701476970477,0.8473850738485238
28974,55,0,1,1.0,picasso/A photograph of a sleeping logo and a fish in the style of Picasso39.png,A photograph of a sleeping logo and a fish in the style of Picasso,0.7188628715913149,0.414986991351213
23378,29,0,0,2.5,picasso/A painting of a drinking dog and a table in the style of Picasso202.png,A painting of a drinking dog and a table in the style of Picasso,0.6861757515676703,0.5653100980060574
38714,35,2,1,5.0,monet/A painting of a repeating monitor and a fish in the style of Claude Monet124.png,A painting of a repeating monitor and a fish in the style of Claude Monet,0.7142809391876694,0.8571404695938347
38955,36,1,0,4.0,pop_art/A photograph of a repeating dresser and a table in the style of Pop Art301.png,A photograph of a repeating dresser and a table in the style of Pop Art,0.6975974913551335,0.7376876345664556
19855,10,1,0,5.0,pop_art/A painting of a psychedelic bus and a dresser in the style of Pop Art148.png,A painting of a psychedelic bus and a dresser in the style of Pop Art,0.7296200142078993,0.8648100071039497
47278,77,1,0,3.0,pop_art/An illustration of a repeating dresser and a fish in the style of Pop Art137.png,An illustration of a repeating dresser and a fish in the style of Pop Art,0.6054560289133871,0.5805057922344714
30946,10,1,0,4.0,pop_art/A pencil art sketch of a dreaming kitchen and a train in the style of Pop Art212.png,A pencil art sketch of a dreaming kitchen and a train in the style of Pop Art,0.6928147910767453,0.7352962844272615
32298,24,2,0,3.5,monet/A photograph of a psychedelic lamp and a peacock in the style of Claude Monet279.png,A photograph of a psychedelic lamp and a peacock in the style of Claude Monet,0.7206606877875613,0.6936636772271139
5548,68,0,0,2.5,picasso/A photograph of a spinning bus and a computer in the style of Picasso42.png,A photograph of a spinning bus and a computer in the style of Picasso,0.6913088473275381,0.5678766458859913
18783,23,1,0,4.5,pop_art/An illustration of a surreal spanner and a kitchen in the style of Pop Art62.png,An illustration of a surreal spanner and a kitchen in the style of Pop Art,0.7231206524040159,0.8060047706464524
4551,46,0,1,4.0,picasso/A painting of a eating kitchen and a figurine in the style of Picasso187.png,A painting of a eating kitchen and a figurine in the style of Picasso,0.7094536437317568,0.7436157107547672
8452,36,0,1,2.5,picasso/An illustration of a watering watermelon and a grass in the style of Picasso303.png,An illustration of a watering watermelon and a grass in the style of Picasso,0.7320213090244291,0.5882328767344368
14269,67,2,0,3.0,monet/A photograph of a eating plant and a door in the style of Claude Monet135.png,A photograph of a eating plant and a door in the style of Claude Monet,0.6821753103670554,0.6188654329613055
9491,44,0,1,4.0,picasso/An illustration of a watering pickle and a hotel in the style of Picasso49.png,An illustration of a watering pickle and a hotel in the style of Picasso,0.7246823215906943,0.751230049684236
12665,53,0,0,4.0,picasso/An illustration of a drinking train and a dog in the style of Picasso219.png,An illustration of a drinking train and a dog in the style of Picasso,0.6976348632612639,0.7377063205195208
124680,77,1,0,3.5,pop_art/A pencil art sketch of a surreal dog and a fish in the style of Pop Art254.png,A pencil art sketch of a surreal dog and a fish in the style of Pop Art,0.7063224092381926,0.6864945379524295
49645,32,1,1,5.0,pop_art/A painting of a watering spanner and a logo in the style of Pop Art268.png,A painting of a watering spanner and a logo in the style of Pop Art,0.7127938180968223,0.8563969090484111
9489,38,1,0,4.5,pop_art/A pencil art sketch of a sleeping fish and a egg in the style of Pop Art154.png,A pencil art sketch of a sleeping fish and a egg in the style of Pop Art,0.6268446719384707,0.7578667804136798
54804,58,1,1,1.0,pop_art/A photograph of a sleeping logo and a figurine in the style of Pop Art121.png,A photograph of a sleeping logo and a figurine in the style of Pop Art,0.7237596468788912,0.41743537899500116
1793,32,2,0,4.0,monet/A painting of a eating spanner and a table in the style of Claude Monet211.png,A painting of a eating spanner and a table in the style of Claude Monet,0.6835250641656251,0.7306514209717014
29444,71,2,0,4.5,monet/An illustration of a surreal fish and a bus in the style of Claude Monet167.png,An illustration of a surreal fish and a bus in the style of Claude Monet,0.711186880047389,0.8000378844681388
18602,61,2,0,4.0,monet/An illustration of a spinning bus and a figurine in the style of Claude Monet214.png,An illustration of a spinning bus and a figurine in the style of Claude Monet,0.7157783481073041,0.7467780629425409
15644,36,2,0,4.5,monet/A photograph of a eating bedroom and a fish in the style of Claude Monet101.png,A photograph of a eating bedroom and a fish in the style of Claude Monet,0.714140850662726,0.8015148697758074
9660,76,0,0,3.5,picasso/A painting of a surreal tree and a pickle in the style of Picasso98.png,A painting of a surreal tree and a pickle in the style of Picasso,0.7135057603934676,0.690086213530067
42832,69,0,0,2.0,picasso/An illustration of a sleeping plant and a screwdriver in the style of Picasso25.png,An illustration of a sleeping plant and a screwdriver in the style of Picasso,0.6141870417425449,0.47376018753793914
11511,68,2,1,4.0,monet/A painting of a watering plant and a peacock in the style of Claude Monet29.png,A painting of a watering plant and a peacock in the style of Claude Monet,0.6892955222187294,0.7335366499982535
83599,10,0,0,2.0,picasso/An illustration of a dreaming kitchen and a shrub in the style of Picasso164.png,An illustration of a dreaming kitchen and a shrub in the style of Picasso,0.7201744289387277,0.5267538811360305
39507,73,1,0,4.0,pop_art/An illustration of a sleeping dresser and a lamp in the style of Pop Art184.png,An illustration of a sleeping dresser and a lamp in the style of Pop Art,0.6957952461699197,0.7367865119738487
46786,61,0,1,4.5,picasso/A pencil art sketch of a psychedelic graveyard and a pickle in the style of Picasso263.png,A pencil art sketch of a psychedelic graveyard and a pickle in the style of Picasso,0.6760978083602835,0.7824933486245862
19827,38,2,1,3.0,monet/A photograph of a spinning horse and a tree in the style of Claude Monet158.png,A photograph of a spinning horse and a tree in the style of Claude Monet,0.7024139875868358,0.6289847715711957
37712,57,0,0,3.5,picasso/A photograph of a watering icon and a statue in the style of Picasso315.png,A photograph of a watering icon and a statue in the style of Picasso,0.6789439057538447,0.6728052862102556
9012,37,2,0,4.0,monet/A pencil art sketch of a repeating horse and a car in the style of Claude Monet257.png,A pencil art sketch of a repeating horse and a car in the style of Claude Monet,0.7076810262693038,0.7427294020235408
21024,29,1,1,3.0,pop_art/A pencil art sketch of a watering train and a dog in the style of Pop Art231.png,A pencil art sketch of a watering train and a dog in the style of Pop Art,0.6715298028607748,0.6135426792081652
24951,18,2,0,3.0,monet/A pencil art sketch of a repeating kitchen and a computer in the style of Claude Monet2.png,A pencil art sketch of a repeating kitchen and a computer in the style of Claude Monet,0.739434459561702,0.6474950075586288
32850,50,1,1,5.0,pop_art/A pencil art sketch of a spinning dog and a computer in the style of Pop Art5.png,A pencil art sketch of a spinning dog and a computer in the style of Pop Art,0.6812251536653458,0.8406125768326729
10855,24,0,1,4.0,picasso/A painting of a repeating watch and a train in the style of Picasso290.png,A painting of a repeating watch and a train in the style of Picasso,0.7294777387465352,0.7536277582621564
3109,46,1,0,2.5,pop_art/A pencil art sketch of a sleeping bloom and a pickle in the style of Pop Art299.png,A pencil art sketch of a sleeping bloom and a pickle in the style of Pop Art,0.6614009080738059,0.5529226762591252
23601,38,0,1,5.0,picasso/An illustration of a surreal pickle and a egg in the style of Picasso31.png,An illustration of a surreal pickle and a egg in the style of Picasso,0.6255884342934526,0.8127942171467263
70498,17,1,1,5.0,pop_art/A pencil art sketch of a psychedelic door and a car in the style of Pop Art14.png,A pencil art sketch of a psychedelic door and a car in the style of Pop Art,0.7075808429904494,0.8537904214952248
95627,74,2,0,3.5,monet/A photograph of a watering lamp and a shrub in the style of Claude Monet32.png,A photograph of a watering lamp and a shrub in the style of Claude Monet,0.7484941361701416,0.7075804014184041
136558,28,2,1,5.0,monet/A photograph of a sleeping flower and a dog in the style of Claude Monet9.png,A photograph of a sleeping flower and a dog in the style of Claude Monet,0.7042969974792912,0.8521484987396456
1815,35,0,0,3.0,picasso/A pencil art sketch of a surreal fish and a egg in the style of Picasso57.png,A pencil art sketch of a surreal fish and a egg in the style of Picasso,0.6734505563425776,0.6145030559490665
31094,24,2,1,5.0,monet/A photograph of a spinning egg and a house in the style of Claude Monet104.png,A photograph of a spinning egg and a house in the style of Claude Monet,0.7103050166400847,0.8551525083200424
4762,61,1,0,4.0,pop_art/A pencil art sketch of a surreal lamp and a egg in the style of Pop Art109.png,A pencil art sketch of a surreal lamp and a egg in the style of Pop Art,0.6601334347337716,0.7189556062557747
204839,51,0,0,2.5,picasso/A pencil art sketch of a sleeping watermelon and a door in the style of Picasso60.png,A pencil art sketch of a sleeping watermelon and a door in the style of Picasso,0.6919847746287706,0.5682146095366075
855,33,0,1,1.5,picasso/A painting of a psychedelic tree and a bedroom in the style of Picasso324.png,A painting of a psychedelic tree and a bedroom in the style of Picasso,0.7551455965517897,0.48868390938700595
673,71,2,1,4.0,monet/A photograph of a repeating screwdriver and a grass in the style of Claude Monet59.png,A photograph of a repeating screwdriver and a grass in the style of Claude Monet,0.7193720230932417,0.7485749004355097
552,64,1,1,3.0,pop_art/A pencil art sketch of a surreal computer and a statue in the style of Pop Art195.png,A pencil art sketch of a surreal computer and a statue in the style of Pop Art,0.6429243798665757,0.5992399677110656
530,69,0,1,3.0,picasso/A pencil art sketch of a loving spanner and a logo in the style of Picasso146.png,A pencil art sketch of a loving spanner and a logo in the style of Picasso,0.6515019335150573,0.6035287445353064
39140,16,0,0,2.0,picasso/An illustration of a drinking icon and a door in the style of Picasso280.png,An illustration of a drinking icon and a door in the style of Picasso,0.6884832976567773,0.5109083154950553
31600,33,2,1,5.0,monet/A pencil art sketch of a sleeping shrub and a tree in the style of Claude Monet56.png,A pencil art sketch of a sleeping shrub and a tree in the style of Claude Monet,0.7243776523367882,0.8621888261683941
3086,15,2,1,3.5,monet/A pencil art sketch of a surreal bloom and a icon in the style of Claude Monet20.png,A pencil art sketch of a surreal bloom and a icon in the style of Claude Monet,0.7105901424831401,0.6886284045749034
18871,75,2,1,3.0,monet/A pencil art sketch of a loving pickle and a horse in the style of Claude Monet311.png,A pencil art sketch of a loving pickle and a horse in the style of Claude Monet,0.6809519409194524,0.618253748237504
38729,47,1,1,4.0,pop_art/An illustration of a spinning bedroom and a pickle in the style of Pop Art72.png,An illustration of a spinning bedroom and a pickle in the style of Pop Art,0.7226391971153153,0.7502084874465464
26175,54,0,1,2.5,picasso/A painting of a repeating bedroom and a door in the style of Picasso86.png,A painting of a repeating bedroom and a door in the style of Picasso,0.7044826704939602,0.5744635574692023
32255,37,0,0,4.5,picasso/A pencil art sketch of a watering car and a lamp in the style of Picasso228.png,A pencil art sketch of a watering car and a lamp in the style of Picasso,0.6671925108276782,0.7780406998582835
47735,67,1,0,5.0,pop_art/A photograph of a eating lamp and a egg in the style of Pop Art25.png,A photograph of a eating lamp and a egg in the style of Pop Art,0.6722394763570736,0.8361197381785368
13698,60,1,0,1.5,pop_art/A painting of a eating logo and a screwdriver in the style of Pop Art29.png,A painting of a eating logo and a screwdriver in the style of Pop Art,0.7023056938996228,0.4622639580609225
9798,63,2,0,2.0,monet/A photograph of a drinking flower and a train in the style of Claude Monet326.png,A photograph of a drinking flower and a train in the style of Claude Monet,0.6984148397538271,0.5158740865435802
19362,34,2,0,5.0,monet/An illustration of a loving icon and a kitchen in the style of Claude Monet102.png,An illustration of a loving icon and a kitchen in the style of Claude Monet,0.7006709188274807,0.8503354594137403
49963,53,0,1,4.0,picasso/An illustration of a psychedelic computer and a hotel in the style of Picasso10.png,An illustration of a psychedelic computer and a hotel in the style of Picasso,0.7121207560474009,0.7449492669125892
43905,22,2,0,4.0,monet/A pencil art sketch of a eating plant and a train in the style of Claude Monet168.png,A pencil art sketch of a eating plant and a train in the style of Claude Monet,0.6808108898092468,0.7292943337935123
22016,47,2,0,3.0,monet/A photograph of a loving dog and a table in the style of Claude Monet163.png,A photograph of a loving dog and a table in the style of Claude Monet,0.7025666378491432,0.6290610967023493
40160,20,1,0,1.0,pop_art/An illustration of a sleeping watch and a train in the style of Pop Art213.png,An illustration of a sleeping watch and a train in the style of Pop Art,0.655126427428564,0.38311876926983757
21542,25,1,0,4.0,pop_art/An illustration of a psychedelic bus and a car in the style of Pop Art225.png,An illustration of a psychedelic bus and a car in the style of Pop Art,0.7384716481501925,0.7581247129639851
42108,71,1,1,5.0,pop_art/A painting of a surreal train and a graveyard in the style of Pop Art325.png,A painting of a surreal train and a graveyard in the style of Pop Art,0.700281990951875,0.8501409954759376
85,14,0,0,5.0,picasso/A photograph of a repeating train and a fish in the style of Picasso325.png,A photograph of a repeating train and a fish in the style of Picasso,0.7131956067204894,0.8565978033602447
23928,31,2,1,3.0,monet/An illustration of a psychedelic house and a bloom in the style of Claude Monet262.png,An illustration of a psychedelic house and a bloom in the style of Claude Monet,0.7314063257645146,0.643480940660035
11190,10,2,1,1.0,monet/A photograph of a spinning bloom and a lamp in the style of Claude Monet330.png,A photograph of a spinning bloom and a lamp in the style of Claude Monet,0.7444341118954035,0.4277726115032573
33560,45,1,0,4.0,pop_art/An illustration of a loving plant and a flower in the style of Pop Art188.png,An illustration of a loving plant and a flower in the style of Pop Art,0.6462495016324497,0.7120136397051137
69716,61,0,1,4.0,picasso/An illustration of a surreal figurine and a flower in the style of Picasso196.png,An illustration of a surreal figurine and a flower in the style of Picasso,0.7001229804614534,0.7389503791196155
1498,65,1,0,3.0,pop_art/A pencil art sketch of a drinking screwdriver and a pickle in the style of Pop Art284.png,A pencil art sketch of a drinking screwdriver and a pickle in the style of Pop Art,0.6268363238771582,0.5911959397163569
42807,70,1,1,3.0,pop_art/A painting of a repeating bus and a monitor in the style of Pop Art96.png,A painting of a repeating bus and a monitor in the style of Pop Art,0.7330372739988894,0.6442964147772225
24584,48,2,1,3.0,monet/An illustration of a psychedelic monitor and a door in the style of Claude Monet53.png,An illustration of a psychedelic monitor and a door in the style of Claude Monet,0.7047737926927407,0.6301646741241481
9318,70,1,1,5.0,pop_art/A painting of a sleeping watch and a bloom in the style of Pop Art172.png,A painting of a sleeping watch and a bloom in the style of Pop Art,0.7357216642080453,0.8678608321040227
11558,46,0,0,5.0,picasso/A photograph of a surreal train and a icon in the style of Picasso216.png,A photograph of a surreal train and a icon in the style of Picasso,0.7068552583072407,0.8534276291536204
527,54,0,1,4.0,picasso/A pencil art sketch of a eating train and a lamp in the style of Picasso142.png,A pencil art sketch of a eating train and a lamp in the style of Picasso,0.731569996935648,0.7546738873567128
4824,12,1,1,2.0,pop_art/A painting of a watering monitor and a kitchen in the style of Pop Art22.png,A painting of a watering monitor and a kitchen in the style of Pop Art,0.6727499617036627,0.503041647518498
9889,21,1,0,4.0,pop_art/A painting of a psychedelic lamp and a statue in the style of Pop Art42.png,A painting of a psychedelic lamp and a statue in the style of Pop Art,0.732458783839888,0.7551182808088328
47072,63,1,0,4.0,pop_art/An illustration of a eating hotel and a car in the style of Pop Art8.png,An illustration of a eating hotel and a car in the style of Pop Art,0.7203896572431986,0.7490837175104881
14683,26,0,1,3.5,picasso/An illustration of a repeating bloom and a fish in the style of Picasso291.png,An illustration of a repeating bloom and a fish in the style of Picasso,0.6714169988018726,0.6690418327342695
244,69,1,0,4.5,pop_art/A photograph of a repeating grass and a bloom in the style of Pop Art159.png,A photograph of a repeating grass and a bloom in the style of Pop Art,0.7341814355178424,0.8115351622033656
1394,20,2,1,3.5,monet/A pencil art sketch of a eating computer and a bedroom in the style of Claude Monet250.png,A pencil art sketch of a eating computer and a bedroom in the style of Claude Monet,0.699985532333849,0.6833260995002577
277726,65,2,0,4.0,monet/A photograph of a drinking egg and a door in the style of Claude Monet322.png,A photograph of a drinking egg and a door in the style of Claude Monet,0.6902728581934783,0.734025317985628
942,71,1,0,1.0,pop_art/A photograph of a repeating graveyard and a door in the style of Pop Art53.png,A photograph of a repeating graveyard and a door in the style of Pop Art,0.712487741288139,0.41179942619962506
14651,30,2,0,5.0,monet/A photograph of a repeating train and a lamp in the style of Claude Monet220.png,A photograph of a repeating train and a lamp in the style of Claude Monet,0.6994353767915199,0.84971768839576
26850,40,1,0,4.5,pop_art/An illustration of a drinking door and a graveyard in the style of Pop Art259.png,An illustration of a drinking door and a graveyard in the style of Pop Art,0.7168390860839093,0.8028639874863991
31504,47,2,1,5.0,monet/A painting of a psychedelic train and a plant in the style of Claude Monet241.png,A painting of a psychedelic train and a plant in the style of Claude Monet,0.7362676984846834,0.8681338492423417
2307,71,0,1,5.0,picasso/A pencil art sketch of a sleeping house and a lamp in the style of Picasso307.png,A pencil art sketch of a sleeping house and a lamp in the style of Picasso,0.7127813767615654,0.8563906883807827
284096,61,1,0,3.0,pop_art/A pencil art sketch of a loving watermelon and a computer in the style of Pop Art143.png,A pencil art sketch of a loving watermelon and a computer in the style of Pop Art,0.6697488237046622,0.6126521896301089
29507,76,1,0,5.0,pop_art/A painting of a sleeping spanner and a table in the style of Pop Art67.png,A painting of a sleeping spanner and a table in the style of Pop Art,0.7034356666928948,0.8517178333464475
9027,44,1,1,3.0,pop_art/A painting of a drinking bloom and a lamp in the style of Pop Art131.png,A painting of a drinking bloom and a lamp in the style of Pop Art,0.6621434878131007,0.6088495216843282
9886,56,2,1,4.0,monet/A painting of a drinking train and a watch in the style of Claude Monet201.png,A painting of a drinking train and a watch in the style of Claude Monet,0.7139197223413977,0.7458487500595876
28313,54,1,1,5.0,pop_art/An illustration of a surreal monitor and a monitor in the style of Pop Art217.png,An illustration of a surreal monitor and a monitor in the style of Pop Art,0.7117350848804069,0.8558675424402035
6643,40,0,0,4.0,picasso/A photograph of a dreaming lamp and a kitchen in the style of Picasso173.png,A photograph of a dreaming lamp and a kitchen in the style of Picasso,0.6779837365585784,0.727880757168178
22435,45,1,0,5.0,pop_art/A painting of a repeating monitor and a kitchen in the style of Pop Art296.png,A painting of a repeating monitor and a kitchen in the style of Pop Art,0.7359195796329746,0.8679597898164872
10102,14,1,0,2.0,pop_art/An illustration of a sleeping watch and a plant in the style of Pop Art13.png,An illustration of a sleeping watch and a plant in the style of Pop Art,0.633405633842396,0.4833694835878647
16248,50,1,0,2.0,pop_art/A painting of a watering watermelon and a computer in the style of Pop Art294.png,A painting of a watering watermelon and a computer in the style of Pop Art,0.7331110040196313,0.5332221686764823
9905,48,0,0,4.0,picasso/A photograph of a loving graveyard and a car in the style of Picasso50.png,A photograph of a loving graveyard and a car in the style of Picasso,0.6982491595015338,0.7380134686396558
18734,25,0,0,2.0,picasso/An illustration of a repeating car and a train in the style of Picasso115.png,An illustration of a repeating car and a train in the style of Picasso,0.688936808222086,0.5111350707777097
4192,53,2,1,4.5,monet/A photograph of a repeating grass and a hotel in the style of Claude Monet202.png,A photograph of a repeating grass and a hotel in the style of Claude Monet,0.72412960749368,0.8065092481912844
16380,50,0,1,3.0,picasso/A pencil art sketch of a watering egg and a watermelon in the style of Picasso79.png,A pencil art sketch of a watering egg and a watermelon in the style of Picasso,0.670060138770001,0.6128078471627783
13701,33,0,1,4.0,picasso/A pencil art sketch of a spinning watermelon and a peacock in the style of Picasso328.png,A pencil art sketch of a spinning watermelon and a peacock in the style of Picasso,0.7229258909832478,0.7503518343805127
6280,47,0,0,5.0,picasso/A painting of a sleeping lamp and a table in the style of Picasso162.png,A painting of a sleeping lamp and a table in the style of Picasso,0.7216086604109513,0.8608043302054756
104931,66,2,1,1.5,monet/A pencil art sketch of a loving screwdriver and a hotel in the style of Claude Monet28.png,A pencil art sketch of a loving screwdriver and a hotel in the style of Claude Monet,0.6968455839348643,0.45953390307854325
49788,13,2,0,3.0,monet/A painting of a eating shrub and a kitchen in the style of Claude Monet140.png,A painting of a eating shrub and a kitchen in the style of Claude Monet,0.7362619066818051,0.6459087311186804
93350,43,1,1,1.0,pop_art/A painting of a drinking hotel and a pickle in the style of Pop Art186.png,A painting of a drinking hotel and a pickle in the style of Pop Art,0.7162660010303713,0.4136885560707412
117164,29,2,1,3.0,monet/An illustration of a drinking car and a horse in the style of Claude Monet58.png,An illustration of a drinking car and a horse in the style of Claude Monet,0.7321580369253492,0.6438567962404524
654,40,0,1,3.0,picasso/A photograph of a sleeping kitchen and a monitor in the style of Picasso6.png,A photograph of a sleeping kitchen and a monitor in the style of Picasso,0.7349899243562007,0.6452727399558782
33831,17,2,1,3.0,monet/A painting of a surreal plant and a plant in the style of Claude Monet266.png,A painting of a surreal plant and a plant in the style of Claude Monet,0.7212103307562081,0.6383829431558818
10774,23,1,0,3.0,pop_art/A painting of a dreaming peacock and a shrub in the style of Pop Art4.png,A painting of a dreaming peacock and a shrub in the style of Pop Art,0.6810278970737093,0.6182917263146324
38821,38,1,1,4.5,pop_art/A painting of a repeating dresser and a spanner in the style of Pop Art144.png,A painting of a repeating dresser and a spanner in the style of Pop Art,0.7206353725730767,0.8047621307309828
15794,15,0,0,2.5,picasso/A pencil art sketch of a psychedelic lamp and a bloom in the style of Picasso131.png,A pencil art sketch of a psychedelic lamp and a bloom in the style of Picasso,0.696817042343672,0.5706307433940583
872,35,0,0,5.0,picasso/A photograph of a drinking logo and a car in the style of Picasso34.png,A photograph of a drinking logo and a car in the style of Picasso,0.7083014162908872,0.8541507081454436
8816,36,1,1,3.0,pop_art/A painting of a psychedelic screwdriver and a icon in the style of Pop Art95.png,A painting of a psychedelic screwdriver and a icon in the style of Pop Art,0.6853002358783021,0.6204278957169289
2084,69,1,1,2.0,pop_art/A photograph of a spinning plant and a screwdriver in the style of Pop Art302.png,A photograph of a spinning plant and a screwdriver in the style of Pop Art,0.6760290688919443,0.5046812011126388
21332,54,1,1,4.0,pop_art/An illustration of a eating flower and a house in the style of Pop Art103.png,An illustration of a eating flower and a house in the style of Pop Art,0.6975662793930014,0.7376720285853895
12716,71,2,1,2.0,monet/An illustration of a dreaming bloom and a plant in the style of Claude Monet161.png,An illustration of a dreaming bloom and a plant in the style of Claude Monet,0.6866317228501845,0.5099825280917589
22543,31,0,1,1.0,picasso/A photograph of a loving plant and a horse in the style of Picasso83.png,A photograph of a loving plant and a horse in the style of Picasso,0.7138204089270737,0.4124657600190924
940,71,0,0,2.5,picasso/A photograph of a drinking watch and a lamp in the style of Picasso59.png,A photograph of a drinking watch and a lamp in the style of Picasso,0.7313298903505681,0.5878871673975062
21028,67,1,1,3.5,pop_art/An illustration of a drinking logo and a figurine in the style of Pop Art16.png,An illustration of a drinking logo and a figurine in the style of Pop Art,0.5595498205626258,0.6131082436146462
11777,15,2,1,5.0,monet/An illustration of a watering icon and a logo in the style of Claude Monet12.png,An illustration of a watering icon and a logo in the style of Claude Monet,0.7414368880162014,0.8707184440081007
